stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,wheelchair_boarding,transport_type
18445,18445,ДЕТСКАЯ УЛ.,59.925540,30.254951,0,2,bus
3279,3279,"СТ. МЕТРО ""ПЛОЩАДЬ МУЖЕСТВА"" ПОСАДКА",59.997858,30.365977,0,2,bus
18446,18446,"КОЖЕВЕННАЯ ЛИНИЯ, УГ. КОСОЙ ЛИНИИ",59.922669,30.252097,0,2,bus
3278,3278,"СТ. МЕТРО ""ПЛОЩАДЬ ВОССТАНИЯ""",59.931354,30.357109,0,2,bus
18447,18447,ФАБРИКА ИМ. В.СЛУЦКОЙ,59.924051,30.244136,0,2,bus
3273,3273,"СТ. МЕТРО ""ОЗЕРКИ""",60.036582,30.322472,0,2,bus
18440,18440,"МОСКОВСКОЕ ШОССЕ, УГ. ФИЛЬТРОВСКОГО ШОССЕ",59.712260,30.435895,0,2,bus
3272,3272,"СТ. МЕТРО ""НОВОЧЕРКАССКАЯ""",59.930215,30.411215,0,2,bus
3275,3275,"СТ. МЕТРО ""ПЕТРОГРАДСКАЯ""",59.966579,30.310653,0,2,bus
18442,18442,"МОСКОВСКОЕ ШОССЕ, УГ. ФИЛЬТРОВСКОГО ШОССЕ",59.712341,30.435294,0,2,bus
3274,3274,"СТ. МЕТРО ""ПАРК ПОБЕДЫ""",59.865652,30.320271,0,2,bus
18487,18487,"ПОС. ПОНТОННЫЙ, ДОРОГА НА ФАНЕРНЫЙ З-Д",59.789947,30.616922,0,2,bus
18485,18485,26 КМ,59.792538,30.611644,0,2,bus
3316,3316,ТЕЛЕЗИ,59.700861,29.975776,0,2,bus
3317,3317,ТЕШКОВО,59.589712,29.415876,0,2,bus
3314,3314,"ТВЕРСКАЯ УЛ.,УГ.УЛ.ИЖОРСКОГО БАТАЛЬОНА",59.735390,30.612220,0,2,bus
3315,3315,ТЕАТР ЗА ЧЁРНОЙ РЕЧКОЙ,59.999692,30.290797,0,2,bus
18481,18481,МЫККОЛОВО,59.715108,30.297592,0,2,bus
3313,3313,РАБОЧАЯ УЛ.,59.813618,30.173266,0,2,bus
18480,18480,СОБОЛЕВСКАЯ ДОРОГА,59.709364,30.323744,0,2,bus
18495,18495,Ж.-Д. СТ. САПЁРНАЯ,59.774158,30.674987,0,2,bus
3327,3327,"ТОРГОВЫЙ КОМПЛЕКС ""ЛЕНТА""",59.810111,30.318417,0,2,bus
3324,3324,1-Й БАДАЕВСКИЙ ПРОЕЗД,59.802620,30.395458,0,2,bus
18493,18493,Ж.-Д. СТ. САПЁРНАЯ,59.773823,30.676146,0,2,bus
18492,18492,"ПОС. ПОНТОННЫЙ, ЮЖНАЯ УЛ.",59.778814,30.646770,0,2,bus
3325,3325,ТОВАРИЩЕСКИЙ ПР.,59.921723,30.479726,0,2,bus
18491,18491,"ПОС. ПОНТОННЫЙ, ЮЖНАЯ УЛ.",59.778360,30.646641,0,2,bus
18490,18490,"ПОС. ПОНТОННЫЙ, ШКОЛА-ИНТЕРНАТ №26",59.781276,30.639603,0,2,bus
18489,18489,"ПОС. ПОНТОННЫЙ, ШКОЛА-ИНТЕРНАТ №26",59.780855,30.639453,0,2,bus
18470,18470,ПОЛЮСТРОВСКИЙ ПР.,59.963584,30.409167,0,2,bus
3303,3303,"СТАРО-ПЕТЕРГОФСКИЙ ПР.,27",59.907482,30.275389,0,2,bus
3302,3302,СТАРО-ПЕТЕРГОФСКИЙ ПР.,59.908908,30.277837,0,2,bus
3301,3301,СТАРООБРЯДЧЕСКИЙ МОСТ,59.904852,30.363008,0,2,bus
3300,3300,СТАРОДЕРЕВЕНСКАЯ УЛ. УГ. УЛ. ИЛЬЮШИНА,60.007980,30.249623,0,2,bus
3299,3299,СТАРОДЕРЕВЕНСКАЯ УЛ.,59.984298,30.243698,0,2,bus
3298,3298,"СТ. МЕТРО ""ЭЛЕКТРОСИЛА""",59.879504,30.319428,0,2,bus
18467,18467,НАБ.РЕКИ ФОНТАНКИ,59.916815,30.280433,0,2,bus
3297,3297,"СТ. МЕТРО ""ЭЛЕКТРОСИЛА""",59.881100,30.319493,0,2,bus
18464,18464,МОСКОВСКАЯ СЛАВЯНКА,59.748537,30.496470,0,2,bus
3296,3296,"СТ. МЕТРО ""ЧКАЛОВСКАЯ""",59.960951,30.290800,0,2,bus
3311,3311,"ГИПЕРМАРКЕТ ""ЛЕНТА""",59.985497,30.226532,0,2,bus
18478,18478,ОРЛОВСКИЕ ВОРОТА,59.709132,30.381757,0,2,bus
3310,3310,"СУПЕРМАРКЕТ ""О' КЕЙ""",59.827797,30.323115,0,2,bus
18479,18479,СТАРОГАТЧИНСКОЕ ШОССЕ,59.705354,30.341878,0,2,bus
3309,3309,СУВОРОВСКИЙ ПР. УГ. ТУЛЬСКОЙ УЛ.,59.944247,30.387948,0,2,bus
18476,18476,"УЛ.АПРЕЛЬСКАЯ,УГ.УЛ.М.ТУХАЧЕВСКОГО",59.968820,30.426849,0,2,bus
3308,3308,СУВОРОВСКИЙ ПР.,59.929990,30.367295,0,2,bus
18477,18477,ГУСАРСКАЯ УЛ.,59.708419,30.389417,0,2,bus
3307,3307,СУВОРОВСКАЯ ПЛОЩАДЬ,59.945641,30.331618,0,2,bus
18474,18474,"ПР. МЕТАЛЛИСТОВ, УГ.АПРЕЛЬСКОЙ УЛ.",59.964851,30.419778,0,2,bus
18475,18475,"ПАРКОВАЯ УЛ., УГ. САДОВОЙ УЛ.",59.712011,30.409620,0,2,bus
3306,3306,СТУДЕНЧЕСКАЯ УЛ.,59.996645,30.323603,0,2,bus
3304,3304,СТАХАНОВСКАЯ УЛ.,59.744056,30.594455,0,2,bus
3216,3216,СКВЕР ГАЛИНЫ СТАРОВОЙТОВОЙ,59.938425,30.374886,0,2,bus
3218,3218,СМОЛЬНЫЙ УНИВЕРСИТЕТ,59.972256,30.380667,0,2,bus
3220,3220,"СОВЕТСКИЙ ПР.,32",59.825810,30.551780,0,2,bus
3221,3221,"СОВХОЗ ""ДЕТСКОСЕЛЬСКИЙ""",59.727535,30.459847,0,2,bus
3222,3222,СОВХОЗ СЕЛЬЦО,59.628763,29.535394,0,2,bus
3223,3223,СОЛОМАХИНСКИЙ ПРОЕЗД,59.854244,30.243732,0,2,bus
3224,3224,"СОЛЯНОЙ СКЛАД,1",59.861135,30.496418,0,2,bus
3225,3225,"ПАРК ""СОСНОВКА""",60.025689,30.366434,0,2,bus
3226,3226,СОФИЙСКАЯ УЛ.,59.865480,30.413581,0,2,bus
3227,3227,СОФИЙСКАЯ УЛ.,59.865480,30.413581,0,2,bus
3228,3228,СОФИЙСКАЯ УЛ.,59.877429,30.396022,0,2,bus
3229,3229,СОФИЙСКАЯ УЛ. 43,59.872681,30.404797,0,2,bus
3230,3230,СОФИЙСКАЯ УЛ. 55,59.869266,30.409875,0,2,bus
3231,3231,СОФИЙСКАЯ УЛ. УГ. ПР. СЛАВЫ,59.866178,30.416981,0,2,bus
18496,18496,"ПОС. САПЕРНЫЙ, Ж/Д ПЕРЕЕЗД",59.773964,30.689814,0,2,bus
3201,3201,СЕННАЯ ПЛОЩАДЬ,59.925454,30.315039,0,2,bus
18497,18497,"ПОС. САПЕРНЫЙ, Ж/Д ПЕРЕЕЗД",59.774288,30.688505,0,2,bus
3200,3200,"СЕВЕРНЫЙ ПР.,5",60.030938,30.332834,0,2,bus
18498,18498,31 КМ,59.773856,30.697882,0,2,bus
3203,3203,СЕРДОБОЛЬСКАЯ УЛ.,59.993949,30.331272,0,2,bus
18499,18499,31 КМ,59.774126,30.697668,0,2,bus
3202,3202,СЕРАФИМОВСКОЕ КЛАДБИЩЕ,60.000103,30.263570,0,2,bus
18500,18500,ПОС. МЕБЕЛЬНОГО КОМБИНАТА,59.771825,30.711894,0,2,bus
18501,18501,ПОС. МЕБЕЛЬНОГО КОМБИНАТА,59.772419,30.710628,0,2,bus
18502,18502,МЕБЕЛЬНЫЙ КОМБИНАТ,59.770766,30.717087,0,2,bus
3206,3206,СЕРЕБРИСТЫЙ БУЛЬВАР (ПО ПР. КОРОЛЕВА),60.010622,30.285065,0,2,bus
3209,3209,"СЕРТОЛОВО,ГОРОДОК",60.142824,30.206150,0,2,bus
18506,18506,"А.С. ""РЕКА ОККЕРВИЛЬ""",59.908695,30.495107,0,2,bus
3211,3211,"СЕРТОЛОВО,УЛ.МОЛОДЦОВА",60.137197,30.213199,0,2,bus
18507,18507,ТОВАРИЩЕСКИЙ ПР.,59.908685,30.490322,0,2,bus
3210,3210,"СЕРТОЛОВО,ДОРОГА К СТ. ПЕСОЧНАЯ",60.146654,30.201318,0,2,bus
3213,3213,СИНЯВИНСКАЯ УЛ.,59.958005,30.410941,0,2,bus
18509,18509,"ЛЕСНОЕ, Ж.Д. ПЕРЕЕЗД",59.679539,30.264013,0,2,bus
3215,3215,СКАЧКИ,59.758141,30.109927,0,2,bus
3214,3214,СИТЦЕВАЯ УЛ.,60.000017,30.234540,0,2,bus
3250,3250,"СТ. МЕТРО ""ГОРЬКОВСКАЯ""",59.955531,30.321618,0,2,bus
18547,18547,УЛ. ОСКАЛЕНКО,59.984568,30.278438,0,2,bus
3251,3251,"СТ. МЕТРО ""ГОСТИНЫЙ ДВОР""",59.933892,30.338786,0,2,bus
18546,18546,УЛ. АКАДЕМИКА ШИМАНСКОГО,59.985465,30.289120,0,2,bus
3248,3248,"СТ. МЕТРО ""ВАСИЛЕОСТРОВСКАЯ""",59.943490,30.280210,0,2,bus
3254,3254,"СТ. МЕТРО ""ЗВЕЗДНАЯ""",59.832488,30.349410,0,2,bus
18551,18551,МЫККОЛОВО,59.714862,30.297820,0,2,bus
3252,3252,"СТ. МЕТРО ""ГРАЖДАНСКИЙ ПР.""",60.035722,30.417976,0,2,bus
18549,18549,УЛ. ПОКРЫШЕВА,59.983963,30.264585,0,2,bus
3253,3253,"СТ. МЕТРО ""ЕЛИЗАРОВСКАЯ""",59.895797,30.424087,0,2,bus
18548,18548,СЕРЕБРЯКОВ ПЕР.,59.983961,30.270365,0,2,bus
3258,3258,"СТ. МЕТРО ""КОМЕНДАНТСКИЙ ПРОСПЕКТ""",60.006503,30.258172,0,2,bus
18555,18555,ОРЛОВСКИЕ ВОРОТА,59.709208,30.382969,0,2,bus
3259,3259,"СТ. МЕТРО ""КОМЕНДАНТСКИЙ ПРОСПЕКТ""",60.008819,30.257866,0,2,bus
18554,18554,"САПЕРНАЯ УЛ., УГ. КРАСНОСЕЛЬСКОГО ШОССЕ",59.703938,30.372670,0,2,bus
18553,18553,СТАРОГАТЧИНСКОЕ ШОССЕ,59.704640,30.344195,0,2,bus
3256,3256,"СТ. МЕТРО ""КИРОВСКИЙ ЗАВОД""",59.878884,30.260369,0,2,bus
18552,18552,СОБОЛЕВСКАЯ ДОРОГА,59.708938,30.324838,0,2,bus
3262,3262,"СТ. МЕТРО ""ЛАДОЖСКАЯ""",59.933709,30.437808,0,2,bus
18557,18557,"ГИПЕРМАРКЕТ ""ЛЕНТА""",59.986050,30.225577,0,2,bus
3261,3261,"СТ. МЕТРО ""КУПЧИНО""",59.829570,30.381020,0,2,bus
18556,18556,ГУСАРСКАЯ УЛ.,59.708235,30.390190,0,2,bus
18530,18530,"Г.ПУШКИН, ЖЕЛЕЗНОДОРОЖНАЯ УЛ., А.С.",59.730336,30.423207,0,2,bus
3234,3234,"САНКТ-ПЕТЕРБУРГСКОЕ ШОССЕ, 26КМ",59.864339,29.984546,0,2,bus
3233,3233,"С-ПЕТЕРБУРГ,ОКТЯБРЬСКАЯ УЛ.",59.716951,30.047450,0,2,bus
18529,18529,"АХМАТОВСКАЯ УЛ.,15",59.726813,30.423556,0,2,bus
3232,3232,С-ПЕТЕРБУРГ ДОРОГА НА УСТЬ-ИЖОРУ,59.822850,30.558720,0,2,bus
18534,18534,ЛЕСНОЕ,59.669119,30.262828,0,2,bus
3238,3238,СРЕДНЕОХТИНСКИЙ ПР.,59.959176,30.416423,0,2,bus
18535,18535,"ЛЕСНОЕ, ЦЕНТР",59.666914,30.263203,0,2,bus
3237,3237,СПОРТКОМПЛЕКС,59.738306,30.610861,0,2,bus
18532,18532,МОСКОВСКАЯ УЛ.,59.717960,30.410885,0,2,bus
18533,18533,ВОКЗАЛ,59.722470,30.427739,0,2,bus
3236,3236,СПОРТИВНО-КОНЦЕРТНЫЙ КОМПЛЕКС,59.869391,30.345311,0,2,bus
18538,18538,"ЛЕСНОЕ, ЦЕНТР",59.666920,30.263657,0,2,bus
18537,18537,"ЛЕСНОЕ, ЖИЛГОРОДОК",59.665820,30.258241,0,2,bus
3247,3247,"СТ. МЕТРО ""АКАДЕМИЧЕСКАЯ""",60.012695,30.398626,0,2,bus
3246,3246,"СТ. МЕТРО ""АКАДЕМИЧЕСКАЯ""",60.012835,30.397367,0,2,bus
3245,3245,"СТ. МЕТРО ""АВТОВО""",59.868830,30.257390,0,2,bus
3244,3244,"СРЕДНИЙ ПР.,УГ. ГАВАНСКОЙ УЛ.",59.932130,30.240140,0,2,bus
18541,18541,"ЛЕСНОЕ, Ж.Д. ПЕРЕЕЗД",59.679778,30.264931,0,2,bus
18589,18589,УЛ. ПОКРЫШЕВА,59.983796,30.265371,0,2,bus
3164,3164,"РЕКТОРСКИЙ ПРОЕЗД [210, 356А-ШК, 358, 359]",59.876484,29.830741,0,2,bus
18590,18590,СЕРЕБРЯКОВ ПЕР.,59.983809,30.270274,0,2,bus
18584,18584,УЛ. КУЛЬТУРЫ,59.749102,30.606585,0,2,bus
3163,3163,РЕКА ЕКАТЕРИНГОФКА,59.909147,30.254176,0,2,bus
18586,18586,ШКОЛЬНАЯ УЛ.,59.992376,30.201652,0,2,bus
3162,3162,РЕКА ОХТА,59.959111,30.463707,0,2,bus
18580,18580,УЛ. БАРМАЛЕЕВА,59.966447,30.300888,0,2,bus
18581,18581,ШКОЛА № 455,59.744452,30.609069,0,2,bus
3156,3156,РАЗВОДНАЯ УЛ.,59.880639,29.904138,0,2,bus
18582,18582,ШКОЛА № 455,59.744311,30.608849,0,2,bus
3159,3159,РАЗМЕТЕЛЕВО,59.898868,30.674399,0,2,bus
18583,18583,УЛ. КУЛЬТУРЫ,59.749440,30.604659,0,2,bus
18576,18576,ПР. ДОБРОЛЮБОВА,59.949477,30.303040,0,2,bus
3153,3153,"ПУЛКОВСКОЕ ШОССЕ,9",59.834827,30.319954,0,2,bus
3152,3152,"ПУЛКОВСКОЕ ШОССЕ,5",59.837786,30.319786,0,2,bus
18577,18577,"УЛ. ЛЕНИНА, УГ. ЧКАЛОВСКОГО ПР.",59.965090,30.297760,0,2,bus
18579,18579,УЛ. ТАЗАЕВА,59.742347,30.609723,0,2,bus
3154,3154,"ПУШКИН,КУЗЬМИНСКОЕ КЛАДБИЩЕ (ПО ТРЕБОВАНИЮ)",59.748950,30.393150,0,2,bus
3148,3148,ПУЛКОВО,59.770836,30.332808,0,2,bus
18573,18573,БИРЖЕВАЯ ПЛ.,59.943470,30.306623,0,2,bus
18572,18572,ТАЛЛИНСКАЯ УЛ.,59.925066,30.415542,0,2,bus
18575,18575,БИРЖЕВАЯ ПЛ.,59.944340,30.304370,0,2,bus
18574,18574,СТ.М. ЧЕРНАЯ РЕЧКА,59.986602,30.298930,0,2,bus
3151,3151,"ПУЛКОВСКОЕ ШОССЕ,13",59.832485,30.319922,0,2,bus
3144,3144,ПРОЛЕТАРСКАЯ УЛ. УГ. УЛ. ВОЛОДАРСКОГО,59.740612,30.591329,0,2,bus
18569,18569,РИЖСКАЯ УЛ.,59.922431,30.419877,0,2,bus
3145,3145,"ПРОЛЕТАРСКАЯ УЛ., 60",59.741980,30.564880,0,2,bus
18568,18568,ГРАНИТНАЯ УЛ.,59.920194,30.422151,0,2,bus
3146,3146,ПРОМКОМБИНАТ,60.078530,30.253388,0,2,bus
3147,3147,ПРОФИЛАКТОРИЙ,59.793191,30.675621,0,2,bus
18570,18570,РИЖСКАЯ УЛ.,59.922130,30.419490,0,2,bus
18565,18565,ЗОЛЬНАЯ УЛ.,59.918183,30.426250,0,2,bus
3141,3141,АДМИНИСТРАЦИЯ ФРУНЗЕНСКОГО РАЙОНА,59.864421,30.400417,0,2,bus
18564,18564, УЛ. ЕРЕМЕЕВА,59.916021,30.430005,0,2,bus
18567,18567,ГРАНИТНАЯ УЛ.,59.920409,30.422752,0,2,bus
3143,3143,ПРОЛЕТАРСКАЯ УЛ. УГ. УЛ. В. СЛУЦКОЙ,59.741154,30.580817,0,2,bus
18566,18566,ЗОЛЬНАЯ УЛ.,59.918000,30.425456,0,2,bus
3136,3136,ПРАВЛЕНСКАЯ УЛ.,59.879688,29.910439,0,2,bus
18561,18561,ИСКРОВСКИЙ ПР.,59.916483,30.455303,0,2,bus
3137,3137,ПРАЖСКАЯ УЛ.,59.862034,30.402456,0,2,bus
3138,3138,ПРАЖСКАЯ УЛ.,59.874751,30.389560,0,2,bus
18563,18563,УЛ. ЕРЕМЕЕВА,59.916419,30.430562,0,2,bus
3139,3139,ПРАЖСКАЯ УЛ. 25,59.870388,30.393274,0,2,bus
18562,18562,ДАЛЬНЕВОСТОЧНЫЙ ПР.,59.912762,30.438802,0,2,bus
3199,3199,СЕВЕРНЫЙ ПР. УГ. УЛ. ВАВИЛОВЫХ,60.024721,30.394808,0,2,bus
18622,18622,"БУЛЬВАР ТРУДЯЩИХСЯ,15",59.737346,30.569748,0,2,bus
3198,3198,СЕВЕРНЫЙ ПР. УГ. ПР. ХУДОЖНИКОВ,60.031208,30.345270,0,2,bus
18623,18623,"БУЛЬВАР ТРУДЯЩИХСЯ,15",59.736957,30.569673,0,2,bus
3197,3197,СЕВЕРНЫЙ ПР.,60.020305,30.404891,0,2,bus
18620,18620,14 КМ,59.761771,30.627812,0,2,bus
18621,18621,УЛ. В. СЛУЦКОЙ УГ. БУЛЬВ. ТРУДЯЩИХСЯ,59.735578,30.578181,0,2,bus
3196,3196,СВЕТЛАНОВСКИЙ ПР. УГ. ТИХОРЕЦКОГО ПР.,60.018384,30.366082,0,2,bus
18618,18618,"ПЕРВОМАЙСКАЯ УЛ.,29",59.777180,30.623907,0,2,bus
3194,3194,СВЕТЛАНОВСКИЙ ПР. 75,60.022443,30.376220,0,2,bus
18619,18619,"ПОС. ПОНТОННЫЙ, ПЕРВОМАЙСКАЯ УЛ.",59.781119,30.631256,0,2,bus
3193,3193,СВЕТЛАНОВСКИЙ ПР.,60.010265,30.348102,0,2,bus
18616,18616,"ПОС. ПОНТОННЫЙ, ДОРОГА В ПОСЕЛОК",59.768627,30.623263,0,2,bus
3192,3192,СВЕТЛАНОВСКИЙ ПР.,60.043963,30.403608,0,2,bus
18617,18617,"ПЕРВОМАЙСКАЯ УЛ.,29",59.777050,30.624186,0,2,bus
3191,3191,СВЕТЛАНОВСКАЯ ПЛОЩАДЬ,60.003728,30.326169,0,2,bus
18614,18614,КИРПИЧНЫЙ ЗАВОД,59.772619,30.622727,0,2,bus
18615,18615,КИРПИЧНЫЙ ЗАВОД,59.772992,30.622029,0,2,bus
3189,3189,"САПЕРНАЯ УЛ., УГ. КАДЕТСКОГО БУЛЬВАРА",59.704030,30.406916,0,2,bus
18612,18612,"КОЛЛЕКТИВНЫЙ ГАРАЖ ""ЗЕНИТ""",59.769373,30.647607,0,2,bus
3188,3188,"САПЕРНАЯ УЛ., 40",59.700391,30.383086,0,2,bus
18613,18613,"ПОС. ПОНТОННЫЙ, ДОРОГА В ПОСЕЛОК",59.769551,30.622523,0,2,bus
3187,3187,САПЕРНАЯ УЛ. УГ. КРАСНОСЕЛЬСКОГО ШОССЕ,59.703360,30.372510,0,2,bus
18610,18610,15 КМ,59.766391,30.640054,0,2,bus
18611,18611,"КОЛЛЕКТИВНЫЙ ГАРАЖ ""ЗЕНИТ""",59.769189,30.648165,0,2,bus
3186,3186,"САНКТ-ПЕТЕРБУРГ,СОЛЯНОЙ СКЛАД,2",59.859345,30.498950,0,2,bus
18608,18608,"ЛАГЕРНОЕ ШОССЕ, 53",59.762490,30.630269,0,2,bus
18609,18609,15 КМ,59.766239,30.640912,0,2,bus
18607,18607,"ЛАГЕРНОЕ ШОССЕ, 53",59.761928,30.630119,0,2,bus
3183,3183,САДОВОДСТВО,59.771389,30.234333,0,2,bus
18606,18606,14 КМ,59.761863,30.628161,0,2,bus
3180,3180,САД ОТДЫХА,59.748400,30.596998,0,2,bus
18605,18605,ПОНТОННАЯ УЛ.,59.760091,30.625656,0,2,bus
3181,3181,САДОВАЯ УЛ.,59.917035,30.283467,0,2,bus
18603,18603,ПОНТОННАЯ УЛ.,59.760286,30.624819,0,2,bus
18602,18602,МЕЖЕВАЯ УЛ.,59.757162,30.617630,0,2,bus
18601,18601,МЕЖЕВАЯ УЛ.,59.757011,30.618038,0,2,bus
3176,3176,РЫБИНСКАЯ УЛ.,59.912353,30.331149,0,2,bus
18600,18600,"Г. КОЛПИНО, ЛЕНИНГРАДСКАЯ УЛ., ПОСАДКИ И ВЫСАДКИ НЕТ",59.752342,30.611558,0,2,bus
3174,3174,РУЧЕЙ ДРАНИШНИК,60.131075,30.220922,0,2,bus
3175,3175,РЫБАЦКИЙ ПРОСП.,59.848060,30.483120,0,2,bus
3172,3172,"РУССКО-ВЫСОЦКОЕ,ПАМЯТНИК",59.690260,29.929054,0,2,bus
18597,18597,ДАЛЬНЕВОСТОЧНЫЙ ПР.,59.912460,30.440326,0,2,bus
18596,18596,ШКОЛЬНАЯ УЛ.,59.988576,30.295363,0,2,bus
3173,3173,"РУССКО-ВЫСОЦКОЕ,ШКОЛА",59.704317,29.950178,0,2,bus
18595,18595,МЫТНИНСКАЯ НАБ.,59.948770,30.301961,0,2,bus
3170,3170,"РУССКО-ВЫСОЦКОЕ,КОНТОРА",59.702659,29.946306,0,2,bus
18594,18594,ПЕР. ТАЛАЛИХИНА,59.950490,30.296296,0,2,bus
3171,3171,"РУССКО-ВЫСОЦКОЕ,МАГАЗИН",59.699011,29.941092,0,2,bus
3168,3168,"РИЖСКИЙ ПР.,УГ. СТАРОПЕТЕРГОФСКОГО ПР.",59.913219,30.273968,0,2,bus
18593,18593,КАРЕЛЬСКИЙ ПЕР.,59.985714,30.294717,0,2,bus
18592,18592,УЛ. АКАДЕМИКА ШИМАНСКОГО,59.985240,30.287518,0,2,bus
3169,3169,РОПШИНСКОЕ ШОССЕ,59.872594,29.959509,0,2,bus
3097,3097,ПР. ПРОСВЕЩЕНИЯ УГ. ДЕМЬЯНА БЕДНОГО,60.042703,30.385948,0,2,bus
3096,3096,ПР. ПРОСВЕЩЕНИЯ,60.040174,30.399851,0,2,bus
3099,3099,"ПР. ПРОСВЕЩЕНИЯ,УГ. УЛ. УШИНСКОГО",60.036892,30.412072,0,2,bus
3098,3098,ПР. ПРОСВЕЩЕНИЯ УГ. УЛ. СИМОНОВА,60.055779,30.321270,0,2,bus
3103,3103,"ПР. РИМСКОГО-КОРСАКОВА,53",59.922344,30.293516,0,2,bus
18654,18654,ГУММОЛОСАРОВСКАЯ УЛ.,59.683120,30.433378,0,2,bus
3102,3102,"ПР. РИМСКОГО-КОРСАКОВА,39",59.923302,30.297998,0,2,bus
18640,18640,БОЛЬНИЦА,59.738490,30.559802,0,2,bus
3089,3089,"ПР. НЕПОКОРЁННЫХ,6",59.996998,30.372651,0,2,bus
18641,18641,БОЛЬНИЦА,59.738101,30.559389,0,2,bus
3088,3088,ПР. НЕПОКОРЁННЫХ УГ. УЛ.  БУТЛЕРОВА,59.994364,30.392512,0,2,bus
3091,3091,ПР. ОБУХОВСКОЙ ОБОРОНЫ,59.923608,30.388501,0,2,bus
18643,18643,"САПЕРНАЯ УЛ., УГ. КАДЕТСКОГО БУЛЬВАРА",59.703570,30.407020,0,2,bus
3090,3090,"ПР. ОБУХОВСКОЙ ОБОРОНЫ, 126А (ТОЛЬКО ОБР.,ПО ТРЕБОВ.)",59.855671,30.480459,0,2,bus
3093,3093,"ПР. ОБУХОВСКОЙ ОБОРОНЫ,251",59.860859,30.478301,0,2,bus
18645,18645,"САПЕРНАЯ УЛ.,30",59.701760,30.400230,0,2,bus
3092,3092,"ПР. ОБУХОВСКОЙ ОБОРОНЫ,239",59.863470,30.475220,0,2,bus
3094,3094,ПР. ПАРХОМЕНКО,59.999690,30.328901,0,2,bus
18633,18633,"УЛ. В.СЛУЦКОЙ, УГ. БУЛЬВ. ТРУДЯЩИХСЯ",59.735092,30.578781,0,2,bus
3080,3080,"ПР. НАСТАВНИКОВ,УГ. ИРИНОВСКОГО ПР.",59.958850,30.479056,0,2,bus
18632,18632,"ПР. ЛЕНИНА, УГ. УЛ. ТАНКИСТОВ",59.749818,30.563595,0,2,bus
3082,3082,"ТИХОРЕЦКИЙ ПР., УГ. ПР. НАУКИ",60.017184,30.367787,0,2,bus
18634,18634,"УЛ. В. СЛУЦКОЙ, УГ. БУЛЬВ. ТРУДЯЩИХСЯ",59.735692,30.579693,0,2,bus
18637,18637,"ЗАВОДСКОЙ ПР., 22",59.732069,30.566733,0,2,bus
18636,18636,"ЗАВОДСКОЙ ПР.,22",59.732220,30.567130,0,2,bus
3085,3085,"ПР. НАУКИ,28",60.008633,30.416003,0,2,bus
18639,18639,"ЗАВОДСКОЙ ПР., 16",59.734286,30.562334,0,2,bus
3086,3086,"ПР. НАУКИ,73",60.004833,30.430852,0,2,bus
18638,18638,"ЗАВОДСКОЙ ПР.,16",59.734735,30.562098,0,2,bus
3072,3072,ПР. МЕТАЛЛИСТОВ УГ. ПИСКАРЁВСКОГО ПР.,59.967938,30.411842,0,2,bus
18624,18624,"Г. ПАВЛОВСК, А.С.",59.693153,30.434296,0,2,bus
3074,3074,ПР. МЕЧНИКОВА УГ. КОНДРАТЬЕВСК. ПР.,59.986790,30.402060,0,2,bus
18627,18627,"ЛАГЕРНОЕ ШОССЕ, 1",59.779381,30.655975,0,2,bus
3075,3075,ПР. НАРОДНОГО ОПОЛЧЕНИЯ,59.851654,30.279079,0,2,bus
18626,18626,"ПРОЛЕТАРСКАЯ УЛ., УГ. БУЛЬВ. ТРУДЯЩИХСЯ",59.741466,30.568954,0,2,bus
18629,18629,УЛ. СУДОСТРОИТЕЛЕЙ,59.788495,30.649098,0,2,bus
18628,18628,"ШЛИССЕЛЬБУРГСКОЕ ШОССЕ, 54",59.785428,30.658046,0,2,bus
3078,3078,ПР. НАСТАВНИКОВ УГ. ПР. УДАРНИКОВ,59.953647,30.482866,0,2,bus
18631,18631,А.Д. ПЕТЕРБУРГ-КИРОВСК,59.782837,30.636331,0,2,bus
3079,3079,ПР. НАСТАВНИКОВ УГ. ХАСАНСКОЙ УЛ.,59.935948,30.489214,0,2,bus
18630,18630,"УЛ. СУДОСТРОИТЕЛЕЙ, 12",59.786082,30.643809,0,2,bus
18682,18682,"ПАВЛОВСКАЯ УЛ., УГ. УЛ. КОММУНЫ",59.747226,30.588531,0,2,bus
3131,3131,ПР. ЭНТУЗИАСТОВ,59.950058,30.486697,0,2,bus
3130,3130,ПР. ЭНТУЗИАСТОВ,59.953030,30.497780,0,2,bus
18683,18683,МОСКОВСКАЯ УЛ.,59.717852,30.411175,0,2,bus
18680,18680,УЛ. БРАТЬЕВ РАДЧЕНКО,59.748072,30.580267,0,2,bus
3129,3129,"ПР. ЭНЕРГЕТИКОВ,72",59.972862,30.437082,0,2,bus
18681,18681,УЛ. БРАТЬЕВ РАДЧЕНКО,59.748232,30.579227,0,2,bus
3128,3128,"ПР. ЭНЕРГЕТИКОВ,46",59.963844,30.437962,0,2,bus
18686,18686,ПЛ. КОММУНЫ,59.745450,30.594451,0,2,bus
3135,3135,ПР. ЮРИЯ ГАГАРИНА,59.864339,30.337986,0,2,bus
18687,18687,ПЛ. КОММУНЫ,59.746104,30.593139,0,2,bus
